"zone","state","lga","sector","ea","hhid","plotid","s11b1q2","s11b1q3","s11b1q4","s11b1q5","s11b1q6_1","s11b1q6_2","s11b1q6_3","s11b1q6_4","s11b1q6_5","s11b1q6_6","s11b1q6_7","s11b1q6_8","s11b1q6_9","s11b1q6_10","s11b1q6_11","s11b1q6_12","s11b1q6_13","s11b1q7","s11b1q8_1","s11b1q8_2","s11b1q8_3","s11b1q8_5","s11b1q8b1_1","s11b1q8b1_2","s11b1q8b1_3","s11b1q8b1_4","s11b1q8b1_5","s11b1q8b1_6","s11b1q8b1_7","s11b1q8b1_8","s11b1q8b1_9","s11b1q8b1_10","s11b1q8b1_11","s11b1q8b1_12","s11b1q8b1_13","s11b1q8b2_1","s11b1q8b2_2","s11b1q8b2_3","s11b1q8b2_4","s11b1q8b2_5","s11b1q8b2_6","s11b1q8b3_1","s11b1q8b3_2","s11b1q8b3_3","s11b1q8b3_4","s11b1q8b3_5","s11b1q8b3_6","s11b1q8b4_1","s11b1q8b4_2","s11b1q8b4_3","s11b1q8b4_4","s11b1q8b4_5","s11b1q8b4_6","s11b1q8b4_7","s11b1q8a","s11b1q9_1","s11b1q9_2","s11b1q9_4","s11b1q9_5","s11b1q9_6","s11b1q9_3","s11b1q9_os","s11b1q9a","s11b1q10_1","s11b1q10_2","s11b1q10_3","s11b1q10_4","s11b1q10_5","s11b1q10_6","s11b1q10_7","s11b1q10_8","s11b1q10_os","s11b1q10cc","s11b1q10dd","s11b1q10e_1","s11b1q10e_2","s11b1q10e_3","s11b1q13","s11b1q13a","s11b1q13a_os","s11b1q14","s11b1q14a","s11b1q17","s11b1q16a_1","s11b1q16a_2","s11b1q16_1","s11b1q16_2","s11b1q16_3","s11b1q16_4","s11b1q16_5","s11b1q16_6","s11b1q16_7","s11b1q16_8","s11b1q14a1","s11b1q14b1","s11b1q19","s11b1q19a","s11b1q20","s11b1q21","s11b1q22_1","s11b1q22_2","s11b1q22_3","s11b1q22_4","s11b1q22_5","s11b1q22_6","s11b1q22_7","s11b1q22_8","s11b1q22_9","s11b1q23a","s11b1q23b_1","s11b1q23b_2","s11b1q23b_3","s11b1q23b_4","s11b1q23b_5","s11b1q23b_6","s11b1q23b_7","s11b1q23b_8","s11b1q23b_9","s11b1q23b_10","s11b1q23b_11","s11b1q23b_12","s11b1q23b_13","s11b1q23b_14","s11b1q23b_15","s11b1q23b_16","s11b1q23b_17","s11b1q23b_18","s11b1q23b_19","s11b1q23b_20","s11b1q23b_21","s11b1q23c_1","s11b1q23c_2","s11b1q23c_3","s11b1q23c_4","s11b1q23c_5","s11b1q23c_6","s11b1q23c_7","s11b1q23c_8","s11b1q23c_9","s11b1q23c_n999","s11b1q23c_os","s11b1q24","s11b1q25a_1","s11b1q25a_2","s11b1q25a_3","s11b1q25a_4","s11b1q25a_5","s11b1q25a_6","s11b1q25a_7","s11b1q25a_8","s11b1q25a_9","s11b1q25a_10","s11b1q25a_11","s11b1q25a_12","s11b1q25a_13","s11b1q25","s11b1q25_os","s11b1q26a","s11b1q26","s11b1q28","s11b1q28_os","s11b1q28a","s11b1q29a","s11b1q31","s11b1q32","s11b1q32_os","s11b1q33","s11b1q34","s11b1q34_os","s11b1q35a","s11b1q35b","s11b1q35","s11b1q37a","s11b1q37b","s11b1q39","s11b1q40","s11b1q40_os","s11b1q41_1","s11b1q41_2","s11b1q41_3","s11b1q41_4","s11b1q41_5","s11b1q41_6","s11b1q41_7","s11b1q41_8","s11b1q41_9","s11b1q41_os","s11b1q42","s11b1q43","s11b1q43_os","s11b1q44","s11b1q44_os","s11b1q45","s11b1q46","s11b1q47","s11b1q48_1","s11b1q48_2","s11b1q48_7","s11b1q48_3","s11b1q48_4","s11b1q48_5","s11b1q48_6","s11b1q48_os","s11b1q49","s11b1q50_1","s11b1q50_2","s11b1q50_3","s11b1q50_4","s11b1q50_5","s11b1q50_6","s11b1q50_7","s11b1q50_8","s11b1q50_9","s11b1q50_10","s11b1q50_os","s11b1q51","s11b1q27","s11b1q11a","s11b1q11b","s11b1q11b_os"
2,34,3405,2,456,340040,2,1,2002,4,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,2,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3405,2,456,340040,3,1,2015,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,2,300000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3405,2,456,340040,4,1,2000,4,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,2,2000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3412,2,156,340051,1,1,1998,5,,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,12000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,8,,,,,,,,1,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,2000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340051,2,1,1998,5,,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,10000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,9,10,,,,,,,,1,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,1,0,0,1,0,0,0,0,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340052,1,1,2008,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340052,2,1,2008,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,4,,,,,,,,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340052,3,1,2017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1,,10000,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,4,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340053,1,1,1980,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340053,2,1,1980,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,200000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340053,3,1,1980,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340054,1,2,2001,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,3,1,2,3,4,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,3,,,,,,,,,,,,,,1,20000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340054,2,2,2001,5,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,3,1,3,4,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,25000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340054,3,2,2002,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,1,1,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,,,,,,,,,,,,1,50000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2,34,3412,2,156,340054,4,2,2001,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,1,20000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340056,1,1,2013,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,1,1,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340056,2,1,2013,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340057,1,8,2015,5,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340057,2,8,2015,5,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,1,1000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340057,3,8,2015,5,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,1,600000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
2,34,3412,2,156,340058,1,1,1998,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,450000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,3,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340058,2,1,1998,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,300000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340058,3,1,1998,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340059,1,1,2008,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,270000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340059,2,1,2007,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,280000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340059,3,1,2008,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,28000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3412,2,156,340060,1,1,2011,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,45000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340060,3,1,2011,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340060,4,1,2011,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,4,
2,34,3412,2,156,340060,5,1,2016,1,140000,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,250000,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2,34,3408,2,870,340081,1,1,1997,1,70000,1,,,,,,,,,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,6,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
2,34,3408,2,870,340081,2,1,2003,1,50000,1,,,,,,,,,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1500,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,6,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,600000,2,,,3,5000,1,,0,,,1,,1,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
2,34,3408,2,870,340081,4,1,2003,1,20000,1,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,20000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,2,3,6,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,150000,1,,10,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
2,34,3408,2,870,340086,1,1,2017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,1,,8000,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3408,2,870,340087,1,1,1979,1,5000,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,7,,,,,,,,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,200000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3408,2,870,340087,2,2,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,1,,7000,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3408,2,870,340088,1,2,2018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3408,2,870,340088,2,4,2017,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
2,34,3408,2,870,340089,1,1,1984,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,2,,,,,,,,,,,,,,51,,1,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
2,34,3408,2,870,340089,2,1,1988,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,51,,1,100000,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
2,34,3408,2,870,340090,1,13,2016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1,,0,,3,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3401,2,370,349002,1,1,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,2,1,1,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,,1,1,1,,
2,34,3401,2,370,349002,2,1,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
2,34,3401,2,370,349003,1,1,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,1,,10000,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
